,Timestamp,outdoor air temperature (F),humidity,windspeed,cloudcover,solar irradiance on PV panels (Watt per m^2),building total power consumption (Watts),freezer power consumption (Watts),refrigerator power consumption (Watts),refrigerator fan power consumption (Watts),west air conditioning power consumption (Watts),east air conditioning power consumption (Watts),total power consumption (Watts),Better Timestamp,date,time,month,12-hr-time
5629,2021-02-28 15:15:00,54.53,63.0,4.22,0.07,290.2505690044661,32804.15234375,4111.0126953125,10.799812316894531,43.13167572021485,370.6313781738281,2602.07666015625,39941.80456542969,2021-02-28 15:15:00,2021-02-28,15:15:00,2,3:15pm
5630,2021-02-28 15:30:00,54.57,63.0,4.05,0.08,271.13323248326253,30230.322265625,4382.587890625,7.699999332427978,43.51140594482422,371.9170837402344,869.63818359375,35905.67682886124,2021-02-28 15:30:00,2021-02-28,15:30:00,2,3:30pm
5631,2021-02-28 15:45:00,54.7,64.0,4.34,0.09,251.72007388037545,34599.62109375,354.1546630859375,4129.7744140625,42.80229949951172,371.2080078125,,,2021-02-28 15:45:00,2021-02-28,15:45:00,2,3:45pm
5632,2021-02-28 16:00:00,54.52,64.0,4.14,0.1,228.5395173896029,29395.412109375,4081.97412109375,8.027835845947266,43.53238677978516,371.4869689941406,871.54443359375,34771.97785568237,2021-02-28 16:00:00,2021-02-28,16:00:00,2,4:00pm
5633,2021-02-28 16:15:00,54.38,65.0,3.98,0.12,205.04813081871956,27697.421875,4068.36865234375,9.72689437866211,43.34566879272461,372.1887817382813,871.2325439453125,33062.28441619873,2021-02-28 16:15:00,2021-02-28,16:15:00,2,4:15pm
5634,2021-02-28 16:30:00,53.91,66.0,3.68,0.15,178.6805540400131,,4129.951171875,7.564148902893066,43.230281829833984,,,,2021-02-28 16:30:00,2021-02-28,16:30:00,2,4:30pm
5635,2021-02-28 16:45:00,53.19,67.0,4.09,0.17,152.35806341258893,32844.2578125,3728.2607421875,10.485733032226562,42.758243560791016,369.6483154296875,2606.83642578125,39602.247272491455,2021-02-28 16:45:00,2021-02-28,16:45:00,2,4:45pm
5636,2021-02-28 17:00:00,52.47,69.0,3.84,0.19,119.80168465546268,24701.95703125,350.9124755859375,7.819547176361084,42.940765380859375,371.4210510253906,2676.8974609375,28151.94833135605,2021-02-28 17:00:00,2021-02-28,17:00:00,2,5:00pm
5637,2021-02-28 17:15:00,51.39,70.0,3.59,0.19,85.40513494166005,,,,,,,,2021-02-28 17:15:00,2021-02-28,17:15:00,2,5:15pm
5638,2021-02-28 17:30:00,50.17,73.0,3.18,0.19,49.76854184928089,32178.734375,4009.979248046875,7.506916046142578,248.24996948242188,371.1850891113281,867.0139770507812,37682.66957473755,2021-02-28 17:30:00,2021-02-28,17:30:00,2,5:30pm
